codgeo,libgeo,revenu_median
09029,Aulus-les-Bains,19140.0
09030,Auzat,18660.0
09031,Axiat,
09032,Ax-les-Thermes,21740.0
09033,Bagert,
09034,Balacet,
09035,Balaguères,20490.0
09037,Barjac,
09038,La Bastide-de-Besplas,19370.0
09039,La Bastide-de-Bousignac,21280.0
09040,La Bastide-de-Lordat,21680.0
09041,La Bastide-du-Salat,22140.0
09042,La Bastide-de-Sérou,18250.0
09043,La Bastide-sur-l'Hers,18740.0
09044,Baulou,20890.0
09045,Bédeilhac-et-Aynat,20750.0
09046,Bédeille,
09047,Bélesta,19270.0
09048,Belloc,
09049,Bénac,22920.0
09050,Benagues,24400.0
09051,Bénaix,20150.0
09052,Besset,24750.0
09053,Bestiac,
09054,Betchat,21740.0
09055,Bethmale,
09056,Bézac,23760.0
09057,Biert,15310.0
09058,Bompas,21380.0
09059,Bonac-Irazein,17100.0
09060,Bonnac,20450.0
09061,Les Bordes-sur-Arize,17670.0
09062,Bordes-Uchentein,17000.0
09063,Le Bosc,14520.0
09064,Bouan,
09065,Boussenac,17500.0
09066,Brassac,21560.0
09067,Brie,22030.0
09068,Burret,
09069,Buzan,
09070,Les Cabannes,24080.0
09071,Cadarcet,20770.0
09072,Calzan,
09073,Camarade,16980.0
09074,Camon,19380.0
09075,Campagne-sur-Arize,19730.0
09076,Canté,23460.0
09077,Capoulet-et-Junac,20130.0
09078,Carcanières,
09079,Carla-Bayle,19410.0
09080,Carla-de-Roquefort,21760.0
09081,Le Carlaret,20250.0
09082,Castelnau-Durban,19370.0
09083,Castéras,
09084,Castex,
09085,Castillon-en-Couserans,19310.0
09086,Caumont,21650.0
09087,Caussou,
09088,Caychax,
09089,Cazals-des-Baylès,
09090,Cazaux,
09091,Cazavet,21550.0
09092,Cazenave-Serres-et-Allens,
09093,Celles,18800.0
09094,Cérizols,20560.0
09095,Cescau,21750.0
09096,Château-Verdun,
09097,Clermont,
09098,Contrazy,
09099,Cos,25320.0
09100,Couflens,
09101,Coussa,23090.0
09102,Coutens,17250.0
09103,Crampagna,23030.0
09104,Dalou,22510.0
09105,Daumazan-sur-Arize,19230.0
09106,Dreuilhe,21160.0
09107,Dun,19790.0
09108,Durban-sur-Arize,18800.0
09109,Durfort,21790.0
09110,Encourtiech,
09111,Engomer,20040.0
09113,Ercé,18920.0
09114,Erp,17600.0
09115,Esclagne,20830.0
09116,Escosse,22100.0
09117,Esplas,
09118,Esplas-de-Sérou,16000.0
09119,Eycheil,21680.0
09120,Fabas,19250.0
09121,Ferrières-sur-Ariège,24090.0
09122,Foix,20950.0
09123,Fornex,20620.0
09124,Le Fossat,20630.0
09125,Fougax-et-Barrineuf,18510.0
09126,Freychenet,
09127,Gabre,19640.0
09128,Gajan,22770.0
09129,Galey,15980.0
09130,Ganac,21980.0
09131,Garanou,23020.0
09132,Gaudiès,21340.0
09133,Génat,
09134,Gestiès,
09136,Gourbit,20640.0
09137,Gudas,22710.0
09138,L'Herm,21490.0
09139,L'Hospitalet-près-l'Aorre,
09140,Ignaux,23510.0
09141,Illartein,
09142,Ilhat,18560.0
09143,Illier-et-Laramade,
09145,Les Issards,23430.0
09146,Justiniac,
09147,Labatut,23180.0
09148,Lacave,25540.0
09149,Lacourt,18670.0
09150,Lagarde,19070.0
09151,Lanoux,
09152,Lapège,
09153,Lapenne,20140.0
09154,Larbont,
09155,Larcat,
09156,Larnat,
09157,Laroque-d'Olmes,19360.0
09158,Lasserre,19170.0
09159,Lassur,
09160,Lavelanet,18140.0
09161,Léran,19620.0
09162,Lercoul,
09163,Lescousse,
09164,Lescure,21770.0
09165,Lesparrou,19080.0
09166,Leychert,21470.0
09167,Lézat-sur-Lèze,21870.0
09168,Lieurac,20050.0
09169,Limbrassac,19420.0
09170,Lissac,22290.0
09171,Lordat,
09172,Loubaut,
09173,Loubens,22390.0
09174,Loubières,23670.0
09175,Ludiès,
09176,Luzenac,22200.0
09177,Madière,21910.0
09178,Malegoude,
09179,Malléon,
09180,Manses,21850.0
09181,Le Mas-d'Azil,18510.0
09182,Massat,14390.0
09183,Mauvezin-de-Prat,
09184,Mauvezin-de-Sainte-Croix,
09185,Mazères,21990.0
09186,Méras,
09187,Mercenac,23500.0
09188,Mercus-Garrabet,21170.0
09189,Mérens-les-Vals,17550.0
09190,Mérigon,17830.0
09192,Miglos,18620.0
09193,Mijanès,
09194,Mirepoix,20190.0
09195,Monesple,
09196,Montagagne,
09197,Montaillou,
09198,Montardit,20860.0
09199,Montaut,22150.0
09200,Montbel,
09201,Montégut-en-Couserans,
09202,Montégut-Plantaurel,19280.0
09203,Montels,20450.0
09204,Montesquieu-Avantès,16390.0
09205,Montfa,
09206,Montferrier,19410.0
09207,Montgailhard,22580.0
09208,Montgauch,20650.0
09209,Montjoie-en-Couserans,22580.0
09210,Montoulieu,23330.0
09211,Montségur,18490.0
09212,Montseron,
09213,Moulin-Neuf,19460.0
09214,Moulis,20810.0
09215,Nalzen,21490.0
09216,Nescus,
09217,Niaux,19690.0
09218,Orgeix,
09219,Orgibet,18570.0
09220,Orlu,22310.0
09221,Ornolac-Ussat-les-Bains,18890.0
09222,Orus,
09223,Oust,19850.0
09224,Pailhès,19120.0
09225,Pamiers,19410.0
09226,Pech,
09227,Péreille,23430.0
09228,Perles-et-Castelet,24120.0
09229,Le Peyrat,20700.0
09230,Le Pla,
09231,Le Port,13800.0
09232,Prades,
09233,Pradettes,
09234,Pradières,21060.0
09235,Prat-Bonrepaux,20330.0
09236,Prayols,24700.0
09237,Le Puch,
09238,Les Pujols,23380.0
09239,Quérigut,20640.0
09240,Quié,21490.0
09241,Rabat-les-Trois-Seigneurs,20570.0
09242,Raissac,
09243,Régat,
09244,Rieucros,21160.0
09245,Rieux-de-Pelleport,22400.0
09246,Rimont,19220.0
09247,Rivèrenert,17500.0
09249,Roquefixade,24410.0
09250,Roquefort-les-Cascades,
09251,Roumengoux,19890.0
09252,Rouze,
09253,Sabarat,20750.0
09254,Saint-Amadou,23430.0
09255,Saint-Amans,
09256,Saint-Bauzeil,
09257,Sainte-Croix-Volvestre,19690.0
09258,Saint-Félix-de-Rieutord,24470.0
09259,Saint-Félix-de-Tournegat,19940.0
09260,Sainte-Foi,
09261,Saint-Girons,20320.0
09262,Saint-Jean-d'Aigues-Vives,20400.0
09263,Saint-Jean-du-Castillonnais,
09264,Saint-Jean-de-Verges,23300.0
09265,Saint-Jean-du-Falga,21830.0
09266,Saint-Julien-de-Gras-Capou,
09267,Saint-Lary,16860.0
09268,Saint-Lizier,24330.0
09269,Saint-Martin-de-Caralp,23990.0
09270,Saint-Martin-d'Oydes,19450.0
09271,Saint-Michel,
09272,Saint-Paul-de-Jarrat,21990.0
09273,Saint-Pierre-de-Rivière,23660.0
09274,Saint-Quentin-la-Tour,21940.0
09275,Saint-Quirc,22410.0
09276,Saint-Victor-Rouzaud,21420.0
09277,Saint-Ybars,22050.0
09279,Salsein,
09280,Saurat,18790.0
09281,Sautel,19090.0
09282,Saverdun,21960.0
09283,Savignac-les-Ormeaux,20690.0
09284,Ségura,20420.0
09285,Seix,18830.0
09287,Senconac,
09289,Lorp-Sentaraille,22190.0
09290,Sentein,15350.0
09291,Sentenac-d'Oust,14830.0
09292,Sentenac-de-Sérou,
09293,Serres-sur-Arget,21610.0
09294,Sieuras,
09295,Siguer,20900.0
09296,Aulos-Sinsat,20700.0
09297,Sor,
09298,Sorgeat,
09299,Soueix-Rogalle,20400.0
09300,Soula,22710.0
09301,Soulan,18140.0
09303,Surba,24620.0
09304,Suzan,
09305,Tabre,21320.0
09306,Tarascon-sur-Ariège,18950.0
09307,Taurignan-Castet,21400.0
09308,Taurignan-Vieux,23360.0
09309,Teilhet,23800.0
09310,Thouars-sur-Arize,
09311,Tignac,
09312,La Tour-du-Crieu,22710.0
09313,Tourtouse,17840.0
09314,Tourtrol,22190.0
09315,Trémoulet,
09316,Troye-d'Ariège,24860.0
09318,Unac,21050.0
09319,Unzent,
09320,Urs,
09321,Ussat,22140.0
09322,Ustou,18700.0
09323,Vals,
09324,Varilhes,22180.0
09325,Vaychis,
09326,Vèbre,21790.0
09327,Ventenac,19560.0
09328,Verdun,25280.0
09329,Vernajoul,23270.0
09330,Vernaux,
09331,Le Vernet,21320.0
09332,Verniolle,23440.0
09334,Val-de-Sos,20290.0
09335,Villeneuve,
09336,Villeneuve-d'Olmes,19990.0
09338,Villeneuve-du-Latou,20890.0
09339,Villeneuve-du-Paréage,23460.0
09340,Vira,21380.0
09341,Viviès,14940.0
09342,Sainte-Suzanne,21790.0
10002,Ailleville,21840.0
10003,Aix-Villemaur-Pâlis,20860.0
10004,Allibaudières,20810.0
10005,Amance,21700.0
10006,Arcis-sur-Aube,20470.0
10007,Arconville,23570.0
10008,Argançon,21770.0
10009,Arrelles,
10010,Arrembécourt,
10011,Arrentières,26870.0
10012,Arsonval,22300.0
10013,Assenay,26410.0
10014,Assencières,21900.0
10015,Aubeterre,23270.0
10017,Aulnay,23290.0
10018,Auxon,21840.0
10019,Val-d'Auzon,23780.0
10020,Avant-lès-Marcilly,25030.0
10021,Avant-lès-Ramerupt,23590.0
10022,Avirey-Lingey,24050.0
10023,Avon-la-Pèze,24260.0
10024,Avreuil,23480.0
10025,Bagneux-la-Fosse,25560.0
10026,Bailly-le-Franc,
10027,Balignicourt,
10028,Balnot-la-Grange,22810.0
10029,Balnot-sur-Laignes,29650.0
10030,Barberey-Saint-Sulpice,23060.0
10031,Barbuise,23430.0
10032,Baroville,27850.0
10033,Bar-sur-Aube,18970.0
10034,Bar-sur-Seine,19460.0
10035,Bayel,20770.0
10037,Bercenay-en-Othe,24220.0
10038,Bercenay-le-Hayer,23730.0
10039,Bergères,24530.0
10040,Bernon,19780.0
10041,Bertignolles,
10042,Bérulle,21140.0
10043,Bessy,22320.0
10044,Bétignicourt,
10045,Beurey,26090.0
10046,Blaincourt-sur-Aube,
10047,Blignicourt,
10048,Bligny,25270.0
10049,Les Bordes-Aumont,25880.0
10050,Bossancourt,21320.0
10051,Bouilly,24470.0
10052,Boulages,22870.0
10053,Bouranton,23970.0
10054,Bourdenay,24890.0
10055,Bourguignons,22880.0
10056,Bouy-Luxembourg,24000.0
10057,Bouy-sur-Orvin,
10058,Bragelogne-Beauvoir,25970.0
10059,Braux,20780.0
10060,Bréviaes,23440.0
10061,Brévonnes,21170.0
10062,Briel-sur-Barse,23040.0
10063,Brienne-la-Vieille,22990.0
10064,Brienne-le-Château,20220.0
10065,Brillecourt,
10066,Bucey-en-Othe,25660.0
10067,Buchères,23170.0
10068,Buxeuil,36030.0
10069,Buxières-sur-Arce,24090.0
10070,Celles-sur-Ource,28650.0
10071,Chacenay,
10072,La Chaise,
10073,Chalette-sur-Voire,23510.0
10074,Chamoy,20670.0
10075,Champfleury,24380.0
10076,Champignol-lez-Moeville,25940.0
10077,Champigny-sur-Aube,
10078,Champ-sur-Barse,
10079,Channes,28160.0
10080,Chaource,20860.0
10081,La Chapelle-Saint-Luc,16420.0
10082,Chapelle-Vallon,22760.0
10083,Chappes,24240.0
10084,Charmont-sous-Barbuise,26350.0
10085,Charmoy,
10086,Charny-le-Bachot,23110.0
10087,Chaserey,
10089,Châtres,22090.0
10090,Chauchigny,23880.0
10091,Chaudrey,22560.0
10092,Chauffour-lès-Bailly,22000.0
10093,Chaumesnil,21990.0
10094,Chavanges,19260.0
10095,Le Chêne,22490.0
10096,Chennegy,23810.0
10097,Chervey,27520.0
10098,Chesley,20150.0
10099,Chessy-les-Prés,22390.0
10100,Clérey,22690.0
10101,Coclois,22590.0
10102,Colombé-la-Fosse,26300.0
10103,Colombé-le-Sec,26810.0
10104,Cormost,25550.0
10105,Courcelles-sur-Voire,
10106,Courceroy,24730.0
10107,Coursan-en-Othe,
10108,Courtaoult,
10109,Courtenot,24180.0
10110,Courteranges,25190.0
10111,Courteron,27330.0
10112,Coussegrey,21150.0
10113,Couvignon,23690.0
10114,Crancey,20870.0
10115,Creney-près-Troyes,25060.0
10116,Crésantignes,23900.0
10117,Crespy-le-Neuf,22710.0
10118,Les Croûtes,22990.0
10119,Cunfin,22800.0
10120,Cussangy,21850.0
10121,Dampierre,22750.0
10122,Davrey,20670.0
10123,Dienville,21860.0
10124,Dierrey-Saint-Julien,23690.0
10125,Dierrey-Saint-Pierre,23540.0
10126,Dolancourt,21280.0
10127,Dommartin-le-Coq,
10128,Donnement,
10129,Dosches,24930.0
10130,Dosnon,28350.0
10131,Droupt-Saint-Basle,22710.0
10132,Droupt-Sainte-Marie,24370.0
10133,Eaux-Puiseaux,23930.0
10134,Échemines,
10135,Éclance,
10136,Éguilly-sous-Bois,22230.0
10137,Engente,
10138,Épagne,22820.0
10139,Épothémont,22940.0
10140,Ervy-le-Châtel,19020.0
10141,Essoyes,21340.0
10142,Estissac,21010.0
10143,Étourvy,24210.0
10144,Étrelles-sur-Aube,24310.0
10145,Faux-Villecerf,24090.0
10146,Fay-lès-Marcilly,
10147,Fays-la-Chapelle,24760.0
10148,Ferreux-Quincey,25880.0
10149,Feuges,25100.0
10150,Fontaine,24240.0
10151,Fontaine-les-Grès,20990.0
10153,Fontaine-Mâcon,26490.0
10154,Fontenay-de-Bossery,
10155,Fontette,35380.0
10156,Fontvannes,21720.0
10157,La Fosse-Corduan,23550.0
10158,Fouchères,23610.0
10159,Fralignes,
10160,Fravaux,
10161,Fresnay,
10162,Fresnoy-le-Château,24620.0
10163,Fuligny,
10164,Gélannes,22210.0
10165,Géraudot,22710.0
10166,Les Graes-Chapelles,21960.0
10167,Graville,
10168,Les Granges,
10169,Gumery,23900.0
10170,Gyé-sur-Seine,24660.0
10171,Hampigny,20630.0
10172,Herbisse,23900.0
10173,Isle-Aumont,26360.0
10174,Isle-Aubigny,22610.0
10175,Jasseines,21120.0
10176,Jaucourt,23640.0
10177,Javernant,27470.0
10178,Jessains,23560.0
10179,Jeugny,22420.0
10180,Joncreuil,
10181,Jully-sur-Sarce,23970.0
10182,Juvancourt,18640.0
10183,Juvanzé,
10184,Juzanvigny,20960.0
10185,Lagesse,20310.0
10186,Laines-aux-Bois,27090.0
10187,Lareville,24830.0
10188,Lantages,23700.0
10189,Lassicourt,
10190,Laubressel,24970.0
10191,Lavau,24670.0
10192,Lentilles,19800.0
10193,Lesmont,21120.0
10194,Lévigny,
10195,Lhuître,22870.0
10196,Lignières,20020.0
10197,Lignol-le-Château,24390.0
10198,Lirey,23730.0
10199,Loches-sur-Ource,23870.0
10200,La Loge-aux-Chèvres,
10201,La Loge-Pomblin,
10202,Les Loges-Margueron,23010.0
10203,Longchamp-sur-Aujon,22100.0
10204,Longeville-sur-Mogne,20270.0
10205,Longpré-le-Sec,
10206,Longsols,24410.0
10207,Longueville-sur-Aube,26270.0
10208,La Louptière-Thénard,25130.0
10209,Lusigny-sur-Barse,24050.0
10210,Luyères,25220.0
10211,Macey,27200.0
10212,Machy,20620.0
10213,Magnant,22870.0
10214,Magnicourt,
10215,Magny-Fouchard,21650.0
10216,Mailly-le-Camp,20980.0
10217,Maison-des-Champs,
10218,Maisons-lès-Chaource,21600.0
10219,Maisons-lès-Soulaines,
10220,Maizières-la-Grae-Paroisse,22670.0
10221,Maizières-lès-Brienne,21520.0
10222,Maraye-en-Othe,22270.0
10223,Marcilly-le-Hayer,20340.0
10224,Marigny-le-Châtel,22390.0
10225,Marnay-sur-Seine,23620.0
10226,Marolles-lès-Bailly,23640.0
10227,Marolles-sous-Lignières,22590.0
10228,Mathaux,22250.0
10229,Maupas,
10230,Mergey,24980.0
10231,Le Mériot,23600.0
10232,Merrey-sur-Arce,24420.0
10233,Méry-sur-Seine,20690.0
10234,Mesgrigny,23700.0
10235,Mesnil-la-Comtesse,
10236,Mesnil-Lettre,
10237,Mesnil-Saint-Loup,22580.0
10238,Mesnil-Saint-Père,22300.0
10239,Mesnil-Sellières,24740.0
10240,Messon,26990.0
10241,Metz-Robert,
10242,Meurville,30050.0
10243,Molins-sur-Aube,22270.0
10245,Montaulin,25620.0
10246,Montceaux-lès-Vaudes,24520.0
10247,Montfey,24530.0
10248,Montgueux,27420.0
10249,Montiéramey,22860.0
10250,Montier-en-l'Isle,23280.0
10251,Montigny-les-Monts,22590.0
10252,Montmartin-le-Haut,
10253,Montmorency-Beaufort,22210.0
10254,Montpothier,24520.0
10255,Montreuil-sur-Barse,26620.0
10256,Montsuzain,24830.0
10257,Morembert,
10258,Morvilliers,22340.0
10259,La Motte-Tilly,22810.0
10260,Moussey,24650.0
10261,Mussy-sur-Seine,20250.0
10262,Neuville-sur-Seine,27980.0
10263,Neuville-sur-Vanne,21360.0
10264,Noé-les-Mallets,26830.0
10265,Les Noës-près-Troyes,18750.0
10266,Nogent-en-Othe,
10267,Nogent-sur-Aube,23790.0
10268,Nogent-sur-Seine,20620.0
10269,Nozay,26990.0
10270,Onjon,22630.0
10271,Origny-le-Sec,22280.0
10272,Ormes,23710.0
10273,Ortillon,
10274,Orvilliers-Saint-Julien,22380.0
10275,Ossey-les-Trois-Maisons,21680.0
10276,Paisy-Cosdon,23110.0
10278,Pargues,22950.0
10279,Pars-lès-Chavanges,
10280,Pars-lès-Romilly,22080.0
10281,Le Pavillon-Sainte-Julie,26600.0
10282,Payns,24410.0
10283,Pel-et-Der,27630.0
10284,Périgny-la-Rose,21900.0
10285,Perthes-lès-Brienne,
10286,Petit-Mesnil,23640.0
10287,Piney,21860.0
10288,Plaines-Saint-Lange,21610.0
10289,Plancy-l'Abbaye,20260.0
10290,Planty,20900.0
10291,Plessis-Barbuise,23770.0
10293,Poivres,23010.0
10294,Poligny,
10295,Polisot,25870.0
10296,Polisy,24420.0
10297,Pont-Sainte-Marie,19740.0
10298,Pont-sur-Seine,21520.0
10299,Pouan-les-Vallées,24160.0
10300,Pougy,22930.0
10301,Pouy-sur-Vannes,21470.0
10302,Praslin,
10303,Précy-Notre-Dame,
10304,Précy-Saint-Martin,22540.0
10305,Prémierfait,
10306,Proverville,25470.0
10307,Prugny,26530.0
10308,Prunay-Belleville,23010.0
10309,Prusy,
10310,Puits-et-Nuisement,21200.0
10312,Racines,19420.0
10313,Radonvilliers,22400.0
10314,Ramerupt,22990.0
10315,Rances,
10316,Rhèges,20900.0
10317,Les Riceys,22800.0
10318,Rigny-la-Nonneuse,25780.0
10319,Rigny-le-Ferron,20850.0
10320,Rilly-Sainte-Syre,24460.0
10321,La Rivière-de-Corps,25040.0
10323,Romilly-sur-Seine,17610.0
10324,Roncenay,25520.0
10325,Rosières-près-Troyes,24100.0
10326,Rosnay-l'Hôpital,23150.0
10327,La Rothière,22670.0
10328,Rouilly-Sacey,24710.0
10329,Rouilly-Saint-Loup,24600.0
10330,Rouvres-les-Vignes,26690.0
10331,Rumilly-lès-Vaudes,23680.0
10332,Ruvigny,26630.0
10333,Saint-Aré-les-Vergers,21440.0
10334,Saint-Aubin,22870.0
10335,Saint-Benoist-sur-Vanne,20430.0
10336,Saint-Benoît-sur-Seine,25520.0
10337,Saint-Christophe-Dodinicourt,
10338,Saint-Étienne-sous-Barbuise,25150.0
10339,Saint-Flavy,23660.0
10340,Saint-Germain,23480.0
10341,Saint-Hilaire-sous-Romilly,23580.0
10342,Saint-Jean-de-Bonneval,25150.0
10343,Saint-Julien-les-Villas,22370.0
10344,Saint-Léger-près-Troyes,25190.0
10345,Saint-Léger-sous-Brienne,22770.0
10346,Saint-Léger-sous-Margerie,
10347,Saint-Loup-de-Buffigny,23680.0
10348,Saint-Lupien,21960.0
10349,Saint-Lyé,25270.0
10350,Saint-Mards-en-Othe,20860.0
10351,Saint-Martin-de-Bossenay,22820.0
10352,Sainte-Maure,24890.0
10353,Saint-Mesmin,22510.0
10354,Saint-Nabord-sur-Aube,24160.0
10355,Saint-Nicolas-la-Chapelle,
10356,Saint-Oulph,22660.0
10357,Saint-Parres-aux-Tertres,23550.0
10358,Saint-Parres-lès-Vaudes,23100.0
10359,Saint-Phal,22290.0
10360,Saint-Pouange,26560.0
10361,Saint-Remy-sous-Barbuise,24270.0
10362,Sainte-Savine,21590.0
10363,Saint-Thibault,23990.0
10364,Saint-Usage,
10365,Salon,20100.0
10366,Saulcy,
10367,La Saulsotte,23310.0
10368,Savières,23720.0
10369,Semoine,21350.0
10370,Soligny-les-Étangs,22930.0
10371,Sommeval,25000.0
10372,Soulaines-Dhuys,22580.0
10373,Souligny,25810.0
10374,Spoy,24720.0
10375,Thennelières,26230.0
10376,Thieffrain,24010.0
10377,Thil,23180.0
10378,Thors,
10379,Torcy-le-Gra,22570.0
10380,Torcy-le-Petit,
10381,Torvilliers,27700.0
10382,Traînel,21920.0
10383,Trancault,23380.0
10384,Trannes,22470.0
10386,Trouans,20900.0
10387,Troyes,18260.0
10388,Turgy,
10389,Unienville,23500.0
10390,Urville,
10391,Vailly,25680.0
10392,Vallant-Saint-Georges,24540.0
10393,Vallentigny,22320.0
10394,Vallières,19980.0
10395,Vanlay,21590.0
10396,Vauchassis,24560.0
10397,Vauchonvilliers,21350.0
10398,Vaucogne,
10399,Vaudes,21520.0
10400,Vaupoisson,20980.0
10401,Veeuvre-sur-Barse,19380.0
10402,La Veue-Mignot,24430.0
10403,Vernonvilliers,
10404,Verpillières-sur-Ource,20680.0
10405,Verricourt,
10406,Verrières,25140.0
10408,Viâpres-le-Petit,21520.0
10409,Villacerf,24370.0
10410,Villadin,22190.0
10411,La Ville-aux-Bois,
10412,Villechétif,27500.0
10414,Villeloup,26970.0
10416,Villemereuil,24240.0
10417,Villemoiron-en-Othe,23060.0
10418,Villemorien,22620.0
10419,Villemoyenne,23220.0
10420,Villenauxe-la-Grae,21160.0
10421,La Villeneuve-au-Châtelot,21720.0
10422,Villeneuve-au-Chemin,21620.0
10423,La Villeneuve-au-Chêne,23440.0
10424,Villeret,
10425,Villery,23420.0
10426,Ville-sous-la-Ferté,19330.0
10427,Ville-sur-Arce,28090.0
10428,Ville-sur-Terre,22600.0
10429,Villette-sur-Aube,21640.0
10430,Villiers-Herbisse,
10431,Villiers-le-Bois,
10432,Villiers-sous-Praslin,
10433,Villy-en-Trodes,24350.0
10434,Villy-le-Bois,
10435,Villy-le-Maréchal,27290.0
10436,Vinets,23130.0
10437,Virey-sous-Bar,20400.0
10438,Vitry-le-Croisé,24550.0
10439,Viviers-sur-Artaut,25410.0
10440,Voigny,23980.0
10441,Vosnon,20990.0
10442,Voué,23560.0
10443,Vougrey,
10444,Vulaines,21220.0
10445,Yèvres-le-Petit,
11001,Aigues-Vives,19590.0
11002,Airoux,22660.0
11003,Ajac,20540.0
11004,Alaigne,18170.0
11005,Alairac,22790.0
11006,Albas,
11007,Albières,15540.0
11008,Alet-les-Bains,19430.0
11009,Alzonne,19640.0
11010,Antugnac,20310.0
11011,Aragon,22650.0
11012,Argeliers,20980.0
11013,Argens-Minervois,21000.0
11014,Armissan,22960.0
11015,Arques,14800.0
11016,Arquettes-en-Val,
11017,Artigues,
11018,Arzens,22370.0
11019,Aunat,
11020,Auriac,
11021,Axat,18930.0
11022,Azille,19630.0
11023,Badens,21020.0
11024,Bages,21520.0
11025,Bagnoles,21220.0
11026,Baraigne,22360.0
11027,Barbaira,19650.0
11028,Belcaire,19360.0
11029,Belcastel-et-Buc,
11030,Belflou,28730.0
11031,Belfort-sur-Rebenty,
11032,Bellegarde-du-Razès,19290.0
11033,Belpech,20740.0
11034,Belvèze-du-Razès,19240.0
11035,Belvianes-et-Cavirac,18720.0
11036,Belvis,17430.0
11037,Berriac,17910.0
11038,Bessède-de-Sault,
11039,La Bezole,
11040,Bizanet,21900.0
11041,Bize-Minervois,20550.0
11042,Blomac,20100.0
11043,Bouilhonnac,24790.0
11044,Bouisse,16980.0
11045,Bouriège,19150.0
11046,Bourigeole,
11047,Le Bousquet,
11048,Boutenac,21660.0
11049,Bram,20940.0
11051,Brézilhac,19800.0
11052,Brousses-et-Villaret,19310.0
11053,Brugairolles,20530.0
11054,Les Brunels,22730.0
11055,Bugarach,15230.0
11056,Cabrespine,18240.0
11057,Cahuzac,
11058,Cailhau,20940.0
11059,Cailhavel,21460.0
11060,Cailla,
11061,Cambieure,21960.0
11062,Campagna-de-Sault,
11063,Campagne-sur-Aude,19030.0
11064,Camplong-d'Aude,18950.0
11065,Camps-sur-l'Agly,
11066,Camurac,18550.0
11067,Canet,21930.0
11068,Capeu,18460.0
11069,Carcassonne,19240.0
11070,Carlipa,21870.0
11071,Cascastel-des-Corbières,19180.0
11072,La Cassaigne,23820.0
11073,Cassaignes,
11074,Les Cassés,22810.0
11075,Castans,15910.0
11076,Castelnaudary,19700.0
11077,Castelnau-d'Aude,20980.0
11078,Castelreng,20680.0
11079,Caudebroe,22290.0
11080,Val de Lambronne,18720.0
11081,Caunes-Minervois,19950.0
11082,Caunette-sur-Lauquet,
11083,Caunettes-en-Val,
11084,Caux-et-Sauzens,21620.0
11085,Cavanac,22720.0
11086,Caves,21390.0
11087,Cazalrenoux,
11088,Cazilhac,24670.0
11089,Cenne-Monestiés,20060.0
11090,Cépie,21520.0
11091,Chalabre,18360.0
11092,Citou,13230.0
11093,Le Clat,
11094,Clermont-sur-Lauquet,
11095,Comigne,22100.0
11096,Comus,
11098,Conilhac-Corbières,20410.0
11099,Conques-sur-Orbiel,21440.0
11100,Corbières,
11101,Coudons,
11102,Couffoulens,21510.0
11103,Couiza,18500.0
11104,Counozouls,
11105,Cournanel,21970.0
11106,Coursan,20550.0
11107,Courtauly,
11108,La Courtète,
11109,Coustaussa,
11110,Coustouge,18270.0
11111,Cruscades,20190.0
11112,Cubières-sur-Cinoble,
11113,Cucugnan,21360.0
11114,Cumiès,
11115,Cuxac-Cabardès,19820.0
11116,Cuxac-d'Aude,20520.0
11117,Davejean,13460.0
11118,Dernacueillette,
11119,La Digne-d'Amont,22620.0
11120,La Digne-d'Aval,22620.0
11121,Donazac,
11122,Douzens,20150.0
11123,Duilhac-sous-Peyrepertuse,15780.0
11124,Durban-Corbières,19750.0
11125,Embres-et-Castelmaure,17330.0
11126,Escales,19490.0
11127,Escouloubre,
11128,Escueillens-et-Saint-Just-de-Bélengard,18630.0
11129,Espéraza,17820.0
11130,Espezel,18040.0
11131,Val-du-Faby,17010.0
11132,Fabrezan,20810.0
11133,Fajac-en-Val,
11134,Fajac-la-Relenque,
11135,La Fajolle,
11136,Fanjeaux,19610.0
11137,Félines-Termenès,13820.0
11138,Feeille,22910.0
11139,Fenouillet-du-Razès,
11140,Ferrals-les-Corbières,20570.0
11141,Ferran,26110.0
11142,Festes-et-Saint-Aré,15210.0
11143,Feuilla,16510.0
11144,Fitou,20530.0
11145,Fleury,21060.0
11146,Floure,19470.0
11147,Fontanès-de-Sault,
11148,Fontcouverte,21070.0
11149,Fonters-du-Razès,
11150,Fontiers-Cabardès,20030.0
11151,Fontiès-d'Aude,20990.0
11152,Fontjoncouse,18290.0
11153,La Force,21240.0
11154,Fournes-Cabardès,
11155,Fourtou,
11156,Fraisse-Cabardès,20650.0
11157,Fraissé-des-Corbières,16940.0
11158,Gaja-et-Villedieu,21180.0
11159,Gaja-la-Selve,18280.0
11160,Galinagues,
11161,Gardie,20130.0
11162,Generville,
11163,Gincla,
11164,Ginestas,21930.0
11165,Ginoles,24170.0
11166,Gourvieille,
11167,Gramazie,20110.0
