dep,codgeo,libgeo,population,revenu_median,categorie_revenu,pression_socioeco,cluster
74,74176,Menthon-Saint-Bernard,1885.0,36250.0,Élevé,0.1289972299979911,2
69,69037,Chambost-Allières,831.0,23330.0,Moyen,0.0953563896574751,3
19,19056,Clergoux,406.0,21170.0,Très faible,0.0497317926312116,0
41,41130,Maves,663.0,23180.0,Moyen,0.0764350704479706,3
24,24407,Sainte-Foy-de-Longas,242.0,21980.0,Faible,0.0289403986822542,0
11,11197,Lauraguel,615.0,20430.0,Très faible,0.0769640771558531,0
51,51048,Belval-sous-Châtillon,169.0,24730.0,Élevé,0.0185444149249835,3
10,10316,Rhèges,209.0,20900.0,Très faible,0.0258031383280465,0
89,89387,Sens,27034.0,18610.0,Très faible,3.559543785532828,0
23,23025,Bonnat,1352.0,20730.0,Très faible,0.1677418361460122,0
57,57427,Lutzelbourg,564.0,22910.0,Moyen,0.0655675799326339,3
45,45111,Courcy-aux-Loges,453.0,24670.0,Moyen,0.0498052448738389,3
38,38326,Prunières,372.0,25080.0,Élevé,0.0403529198939822,3
87,87182,Saint-Sulpice-les-Feuilles,1204.0,20570.0,Très faible,0.1500701371052463,0
93,93046,Livry-Gargan,46028.0,21750.0,Faible,5.542366104265392,0
65,65256,Lanespède,145.0,21690.0,Faible,0.0174910617295902,0
88,88196,Gérardmer,7833.0,22450.0,Faible,0.9235387061335196,0
28,28167,Fruncé,381.0,25340.0,Élevé,0.0409740914216766,3
44,44119,Paulx,2023.0,22270.0,Faible,0.2398242966146927,0
26,26348,Taulignan,1638.0,21160.0,Très faible,0.2007007787026059,0
21,21086,Bligny-lès-Beaune,1258.0,26480.0,Élevé,0.1301487704518305,3
04,04163,Revest-du-Bion,498.0,20790.0,Très faible,0.0616794505330032,0
47,47219,Rayet,177.0,22290.0,Faible,0.0209704539547765,0
23,23219,Saint-Maurice-la-Souterraine,1158.0,20890.0,Très faible,0.1430081825454147,0
11,11372,Salsigne,377.0,17800.0,Très faible,0.0507339550982146,0
52,52092,Chalancey,111.0,20980.0,Très faible,0.0136722262221013,0
08,08141,Dommery,185.0,21570.0,Faible,0.022395764431527,0
59,59642,Warlaing,594.0,26570.0,Élevé,0.0612617513963056,3
25,25008,Aibre,464.0,24270.0,Moyen,0.0516799798336634,3
35,35336,Le Tiercent,189.0,23110.0,Moyen,0.0218366096826247,3
14,14397,Mandeville-en-Bessin,318.0,23750.0,Moyen,0.036011386900037,3
83,83127,Signes,3059.0,23520.0,Moyen,0.348933570154548,3
27,27300,Grosley-sur-Risle,528.0,23000.0,Moyen,0.0612120662775738,3
02,02527,Morsain,466.0,21910.0,Faible,0.0558451414104654,0
14,14651,Saint-Pierre-du-Jonquet,278.0,23750.0,Moyen,0.0314816526987745,3
67,67473,Soultz-les-Bains,951.0,26680.0,Élevé,0.0977056784425316,3
90,90081,Réchésy,766.0,27620.0,Élevé,0.0761176018971129,3
09,09045,Bédeilhac-et-Aynat,197.0,20750.0,Très faible,0.0244275488178768,0
50,50055,Biniville,115.0,22240.0,Faible,0.0136454837267377,0
65,65198,Gerde,1168.0,23090.0,Moyen,0.1350316776615676,3
54,54048,Les Baroches,336.0,26810.0,Élevé,0.034364034846501,3
46,46102,Figeac,9770.0,22150.0,Faible,1.1624249362352446,0
42,42019,Boën-sur-Lignon,3029.0,19810.0,Très faible,0.385795877446603,0
24,24027,Bayac,357.0,21200.0,Très faible,0.0436912866811519,0
06,06058,Escragnolles,615.0,20520.0,Très faible,0.076765659311567,0
02,02393,Jouaignes,138.0,22980.0,Moyen,0.0160085022379661,3
2A,2A232,Pila-Canale,277.0,22090.0,Faible,0.0330167651370514,0
79,79252,Saint-Généroux,338.0,22480.0,Faible,0.0398150587673935,0
56,56063,Gestel,2592.0,25010.0,Élevé,0.2818191555370101,3
89,89367,Saints-en-Puisaye,544.0,20540.0,Très faible,0.0678642799231886,0
19,19022,Benayes,220.0,20550.0,Très faible,0.0274372266774478,0
38,38517,Tullins,7706.0,23390.0,Moyen,0.8825980607549718,3
67,67208,Hohengoeft,536.0,25170.0,Élevé,0.0579699868128525,3
60,60522,Quinquempoix,315.0,21040.0,Très faible,0.0387318084659235,0
67,67113,Eberbach-Seltz,429.0,28890.0,Élevé,0.0406767335141151,2
36,36128,Montierchaume,1651.0,22860.0,Moyen,0.1922322262432085,3
26,26211,Montségur-sur-Lauzon,1369.0,24710.0,Moyen,0.1503188853295464,3
42,42067,Colombier,295.0,22310.0,Faible,0.0349296063603766,0
27,27618,Sébécourt,463.0,21720.0,Faible,0.0558009768604816,0
61,61467,Semallé,348.0,22870.0,Moyen,0.0405064920791532,3
62,62199,Camblain-l'Abbé,675.0,24610.0,Moyen,0.0743582970111097,3
08,08476,Villers-devant-le-Thour,419.0,23040.0,Moyen,0.0485154034185079,3
84,84055,Jonquerettes,1595.0,27110.0,Élevé,0.1614115720323817,3
50,50181,Feugères,345.0,21360.0,Faible,0.042024791876243,0
23,23031,Boussac,1242.0,18410.0,Très faible,0.1644235441542895,0
03,03097,Deneuille-les-Mines,358.0,23600.0,Moyen,0.0407336240504985,3
26,26304,Saint-Ferréol-Trente-Pas,239.0,18870.0,Très faible,0.0312461681786092,0
60,60440,Moyenneville,590.0,24910.0,Élevé,0.0643601526821834,3
31,31206,Gaillac-Toulza,1322.0,22130.0,Faible,0.1573850340877124,0
08,08409,Sedan,16608.0,17180.0,Très faible,2.271897867562453,0
33,33141,Croignon,735.0,26650.0,Élevé,0.0755928969311119,3
54,54492,Sanzey,158.0,20470.0,Très faible,0.0197502290222284,0
76,76359,Héronchelles,146.0,25010.0,Élevé,0.015874072804168,3
62,62005,Achiet-le-Grand,965.0,20740.0,Très faible,0.1196923830689731,0
24,24543,Sourzac,1118.0,22100.0,Faible,0.1332189236326862,0
51,51316,Larzicourt,271.0,23100.0,Moyen,0.0313204090739148,3
33,33320,Petit-Palais-et-Cornemps,731.0,21520.0,Faible,0.0886245579392028,0
25,25591,Vaufrey,150.0,20830.0,Très faible,0.0185566390414968,0
50,50356,Moon-sur-Elle,785.0,21220.0,Très faible,0.0960155957529722,0
88,88134,Dinozé,643.0,24520.0,Moyen,0.0710406144328203,3
43,43043,Céaux-d'Allègre,479.0,21580.0,Faible,0.0579697000300604,0
57,57678,Tressange,2383.0,28280.0,Élevé,0.2311611978787027,2
60,60420,Montjavoult,510.0,26170.0,Élevé,0.0533297695409324,3
76,76032,Auberville-la-Manuel,138.0,22980.0,Moyen,0.0160085022379661,3
76,76381,Landes-Vieilles-et-Neuves,127.0,21930.0,Faible,0.0152104932710913,0
03,03231,Saint-Fargeol,187.0,21260.0,Très faible,0.0228456907844872,0
73,73235,Saint-François-Longchamp,544.0,21630.0,Faible,0.0657386458681232,0
35,35316,Saint-Sulpice-des-Landes,835.0,20220.0,Très faible,0.105124534187135,0
45,45240,Outarville,1332.0,23580.0,Moyen,0.1516518875950888,3
77,77409,Saint-Germain-Laval,2828.0,23190.0,Moyen,0.3259293601817261,3
51,51231,L' Épine,666.0,27480.0,Élevé,0.0665148234949492,3
08,08294,La Moncelle,137.0,24830.0,Élevé,0.0149839348653301,3
89,89117,Coulangeron,217.0,22470.0,Faible,0.0255695178960298,0
49,49107,Cornillé-les-Caves,474.0,23750.0,Moyen,0.0536773502849609,3
61,61385,Saint-Evroult-de-Montfort,348.0,23320.0,Moyen,0.0399451147636121,3
67,67355,Oermingen,1114.0,23890.0,Moyen,0.125594014451957,3
07,07228,Saint-Désirat,851.0,22910.0,Moyen,0.0989326427706941,3
49,49035,Bouchemaine,6690.0,28850.0,Élevé,0.6352887691142469,2
59,59507,Ronchin,19437.0,22130.0,Faible,2.313988583633031,0
64,64396,Mont,1124.0,23720.0,Moyen,0.1274064100023482,3
88,88053,Belval,157.0,21670.0,Faible,0.0189498540973187,0
91,91547,Saint-Escobille,473.0,27050.0,Élevé,0.047968616177515,3
88,88271,Lignéville,302.0,24720.0,Moyen,0.0331493663305499,3
70,70015,Amoncourt,267.0,22080.0,Faible,0.0318343955330609,0
85,85286,La Taillée,554.0,21710.0,Faible,0.0667881991915211,0
21,21619,Tanay,220.0,24490.0,Moyen,0.0243299351250148,3
26,26381,Jaillans,943.0,24650.0,Moyen,0.1037460768490442,3
21,21230,Diénay,380.0,28600.0,Élevé,0.0364257163389274,2
12,12205,La Rouquette,771.0,22590.0,Faible,0.0905167149536475,0
86,86062,Chasseneuil-du-Poitou,4767.0,22800.0,Faible,0.5560653095786616,0
38,38488,Siccieu-Saint-Julien-et-Carisieu,593.0,26590.0,Élevé,0.0611161015857664,3
26,26319,Saint-Michel-sur-Savasse,563.0,24110.0,Moyen,0.0630294446789778,3
89,89261,Molinons,271.0,22770.0,Faible,0.0316409963876366,0
36,36219,Tendu,652.0,22250.0,Faible,0.0773405871140349,0
30,30286,Saint-Maximin,794.0,23650.0,Moyen,0.0901998558162231,3
01,01240,Matafelon-Granges,629.0,24660.0,Moyen,0.0691781752852072,3
60,60670,Verneuil-en-Halatte,4734.0,27360.0,Élevé,0.4748310008005498,3
75,75113,Paris 13e  Arrondissement,178350.0,25670.0,Élevé,18.96940730656279,1
54,54459,Richardménil,2335.0,27570.0,Élevé,0.2324480281147166,3
51,51436,Pogny,917.0,25970.0,Élevé,0.0965464665490034,3
63,63137,Doranges,173.0,18450.0,Très faible,0.0228779896964477,0
71,71498,Santilly,140.0,23770.0,Moyen,0.0158440323066952,3
53,53022,La Bazouge-de-Chemeré,502.0,22170.0,Faible,0.0596914722181471,0
25,25062,Le Bizot,300.0,37740.0,Élevé,0.0189276642787797,2
02,02198,Clamecy,233.0,23230.0,Moyen,0.0268200342609937,3
73,73121,Frontenex,1933.0,23260.0,Moyen,0.2222948059909608,3
40,40171,Mano,124.0,22190.0,Faible,0.0147356168152182,0
16,16273,Raix,118.0,18330.0,Très faible,0.0156554009251896,0
21,21448,Mussy-la-Fosse,92.0,21780.0,Faible,0.0110680950784125,0
83,83037,La Celle,1592.0,23160.0,Moyen,0.1836505379723266,3
57,57358,Kédange-sur-Canner,1071.0,25770.0,Élevé,0.1135282378876681,3
23,23013,Auzances,1177.0,20010.0,Très faible,0.1490675803119041,0
71,71459,Saint-Martin-sous-Montaigu,337.0,27500.0,Élevé,0.033632738726639,3
77,77442,Samoreau,2426.0,28840.0,Élevé,0.2304622365186503,2
40,40205,Nousse,246.0,22020.0,Faible,0.029383478096053,0
45,45216,Mormant-sur-Vernisson,128.0,24570.0,Moyen,0.0141188904208013,3
65,65079,Bégole,193.0,22370.0,Faible,0.0228107391316996,0
57,57537,Petite-Rosselle,6216.0,19950.0,Très faible,0.7885961820724467,0
27,27662,Triqueville,343.0,25210.0,Élevé,0.0370472821929611,3
18,18181,Plou,539.0,24940.0,Élevé,0.0587388514784799,3
34,34119,Hérépian,1525.0,20040.0,Très faible,0.1929779331983736,0
21,21181,Clomot,128.0,22140.0,Faible,0.0152339019164966,0
56,56047,Crédin,1498.0,21770.0,Faible,0.1802711612458861,0
36,36024,Bretagne,124.0,22720.0,Faible,0.0145000247515058,0
42,42188,Roche,253.0,18430.0,Très faible,0.0334755459087177,0
62,62572,Metz-en-Couture,609.0,20000.0,Très faible,0.0771519557325294,0
30,30275,Saint-Just-et-Vacquières,323.0,21730.0,Faible,0.0389165324318866,0
62,62858,Villers-lès-Cagnicourt,253.0,23570.0,Moyen,0.0288138199273899,3
89,89008,Angely,154.0,22920.0,Moyen,0.0178976838809428,3
62,62642,Ourton,737.0,21080.0,Très faible,0.0905144565391598,0
49,49028,Béhuard,122.0,22000.0,Faible,0.0145810408902748,0
16,16026,Balzac,1378.0,25860.0,Élevé,0.1456262943502185,3
76,76698,Torcy-le-Petit,508.0,21090.0,Très faible,0.0623716724974411,0
36,36233,La Vernelle,780.0,20590.0,Très faible,0.0971655947493041,0
42,42058,Chazelles-sur-Lavieu,250.0,22090.0,Faible,0.0297985244919236,0
39,39475,Saint-Amour,2368.0,21670.0,Faible,0.2858169076589221,0
57,57418,Loudrefing,312.0,20210.0,Très faible,0.0392912499976179,0
37,37014,Azay-le-Rideau,3442.0,23730.0,Moyen,0.3900304046112447,3
60,60196,Le Déluge,1058.0,26020.0,Élevé,0.1112020351173759,3
29,29174,Plonéour-Lanvern,6347.0,22980.0,Moyen,0.7362750993070378,3
17,17265,Nieulle-sur-Seudre,1222.0,21210.0,Très faible,0.1495101220079677,0
51,51585,Troissy,783.0,23190.0,Moyen,0.0902414034732289,3
30,30244,Saint-Clément,350.0,25850.0,Élevé,0.0370003573586033,3
17,17118,Corignac,330.0,21290.0,Faible,0.0402804355432782,0
80,80802,Villers-Faucon,553.0,21680.0,Faible,0.0667271144568033,0
90,90042,Évette-Salbert,2026.0,28560.0,Élevé,0.1944970933438398,2
33,33259,Lugon-et-l'Île-du-Carnay,1386.0,22730.0,Faible,0.1620231721843897,0
62,62715,Rocquigny,281.0,20470.0,Très faible,0.0351254073116847,0
53,53088,Cuillé,816.0,21590.0,Faible,0.0987249761813627,0
57,57565,Rédange,1004.0,34010.0,Élevé,0.0767693157921663,2
68,68080,Emlingen,310.0,32860.0,Élevé,0.0249816490200682,2
34,34175,Mourèze,204.0,21550.0,Faible,0.0247104958901351,0
21,21005,Aiserey,1478.0,24790.0,Élevé,0.1618634341691886,3
32,32412,Saramon,862.0,21510.0,Faible,0.1045375615073987,0
86,86019,Beaumont,2947.0,23350.0,Moyen,0.3379539117196502,3
24,24540,Sorges,1612.0,22960.0,Moyen,0.187113440186967,3
31,31370,Montégut-Bourjac,133.0,22740.0,Faible,0.0155429103749873,0
49,49344,Thorigné-d'Anjou,1252.0,22730.0,Faible,0.1463585942098528,0
01,01248,Mionnay,2227.0,29130.0,Élevé,0.2092427117089325,2
78,78623,Le Tremblay-sur-Mauldre,957.0,32060.0,Élevé,0.0798652794243113,2
50,50572,Sénoville,190.0,20550.0,Très faible,0.0236957866759777,0
86,86195,Port-de-Piles,556.0,20720.0,Très faible,0.0690025208250443,0
59,59618,Vieux-Reng,907.0,21470.0,Faible,0.1101249147980871,0
87,87049,Coussac-Bonneval,1287.0,20580.0,Très faible,0.1603693675180314,0
42,42317,Urbise,119.0,19350.0,Très faible,0.0153529526230683,0
33,33026,Balizac,512.0,22590.0,Faible,0.0601096732247309,0
47,47242,Saint-Front-sur-Lémance,511.0,18800.0,Très faible,0.0669348885896817,0
32,32089,Castillon-Massas,232.0,23340.0,Moyen,0.0266134431071327,3
33,33399,Saint-Félix-de-Foncaude,290.0,19720.0,Très faible,0.0370301110732839,0
50,50165,Donville-les-Bains,3103.0,24310.0,Moyen,0.3451649216356772,3
69,69216,Saint-Julien-sur-Bibost,587.0,23150.0,Moyen,0.0677364106457598,3
15,15258,Vic-sur-Cère,1885.0,21750.0,Faible,0.2269783633123374,0
33,33524,Tarnès,311.0,25340.0,Élevé,0.0334460431289801,3
28,28203,Landelles,634.0,25040.0,Élevé,0.0688644349106468,3
19,19272,Tulle,13992.0,21340.0,Faible,1.7053825515180587,0
12,12253,Salles-Curan,1017.0,20900.0,Très faible,0.1255588118642265,0
48,48004,Altier,217.0,18150.0,Très faible,0.0289300386538895,0
13,13092,Saint-Chamas,8643.0,24610.0,Moyen,0.9521166830622538,3
65,65202,Gez,328.0,24540.0,Moyen,0.0362149309867319,3
76,76323,Graval,156.0,22130.0,Faible,0.0185719102251763,0
35,35028,Boistrudan,724.0,22960.0,Moyen,0.0840385426149901,3
51,51546,Somme-Suippe,507.0,22210.0,Faible,0.060213309356227,0
60,60150,Chiry-Ourscamp,1143.0,22770.0,Faible,0.133452615760401,0
68,68276,Rimbachzell,192.0,24950.0,Élevé,0.0209167897248042,3
54,54295,Landres,981.0,22010.0,Faible,0.1172107440253612,0
76,76657,Saint-Vigor-d'Ymonville,1167.0,26950.0,Élevé,0.118767974586479,3
14,14456,Moult,3378.0,22530.0,Faible,0.3973095254403961,0
21,21570,Sainte-Sabine,172.0,22540.0,Faible,0.020223922499084,0
88,88185,Frenelle-la-Grande,104.0,24310.0,Moyen,0.0115685310506317,3
52,52398,Poissons,617.0,20740.0,Très faible,0.0765287050295921,0
59,59349,Ligny-en-Cambrésis,1901.0,20900.0,Très faible,0.2346974447924233,0
78,78043,Bailly,3650.0,38230.0,Élevé,0.2238751942625408,2
24,24386,Saint-Cernin-de-l'Herm,200.0,18110.0,Très faible,0.026692308374961,0
38,38332,Renage,3374.0,22180.0,Faible,0.4010723307598779,0
67,67232,Keffenach,204.0,25870.0,Élevé,0.0215512966523315,3
25,25139,La Chaux,609.0,27150.0,Élevé,0.0615425475976232,3
36,36086,Heugnes,389.0,21290.0,Faible,0.0474820891707128,0
70,70059,Beaumotte-Aubertans,477.0,22250.0,Faible,0.0565819939469243,0
47,47011,Anthé,199.0,21270.0,Très faible,0.0243045906957627,0
38,38338,La Rivière,729.0,25540.0,Élevé,0.0778765841524749,3
95,95584,Santeuil,661.0,30530.0,Élevé,0.0587883573579666,2
63,63438,Trézioux,496.0,21810.0,Faible,0.0596181275190668,0
08,08329,Novion-Porcien,509.0,22330.0,Faible,0.0602318785420157,0
48,48140,Saint-Chély-d'Apcher,4096.0,22270.0,Faible,0.4855760350636586,0
48,48107,Palhers,184.0,23450.0,Moyen,0.0210346574523585,3
58,58174,Montenoison,120.0,21040.0,Très faible,0.0147549746536851,0
59,59261,Glageon,1739.0,18450.0,Très faible,0.229970081399553,0
62,62793,Servins,1134.0,25520.0,Élevé,0.1212226560476333,3
30,30268,Saint-Jean-de-Valériscle,599.0,17920.0,Très faible,0.0803514479526234,0
54,54436,Preutin-Higny,158.0,26710.0,Élevé,0.0162159178923544,3
74,74055,Challonges,568.0,32800.0,Élevé,0.0458949973513673,2
28,28193,Havelu,127.0,32040.0,Élevé,0.0106077370013896,2
43,43159,Raucoules,944.0,21340.0,Faible,0.1150572561916128,0
67,67296,Mittelhausbergen,2094.0,31010.0,Élevé,0.1826341080614165,2
62,62438,Hermaville,535.0,26110.0,Élevé,0.056059045525525,3
68,68077,Eglingen,372.0,29330.0,Élevé,0.0346853749650521,2
30,30040,Blandas,126.0,18780.0,Très faible,0.016513526734859,0
55,55388,Noyers-Auzécourt,275.0,22970.0,Moyen,0.0319108589950053,3
80,80316,Flesselles,1974.0,23770.0,Moyen,0.223400855524403,3
24,24268,Meyrals,693.0,20890.0,Très faible,0.0855826170155202,0
27,27589,Saint-Pierre-de-Bailleul,971.0,27830.0,Élevé,0.0957575270879288,3
61,61164,La Ferrière-Béchet,244.0,22460.0,Faible,0.0287597255232295,0
47,47065,Clairac,2568.0,20610.0,Très faible,0.3197149204682561,0
02,02645,Reuilly-Sauvigny,200.0,22630.0,Faible,0.0234516628242002,0
46,46035,Boussac,179.0,21920.0,Faible,0.0214448285407634,0
77,77176,Faremoutiers,3013.0,24820.0,Élevé,0.329645204819001,3
74,74090,Cornier,1428.0,33300.0,Élevé,0.112824365372301,2
53,53008,Aron,1832.0,23100.0,Moyen,0.2117305882782727,3
63,63044,Bongheat,440.0,21700.0,Faible,0.053060552194846,0
26,26223,Oriol-en-Royans,519.0,23170.0,Moyen,0.0598523932123658,3
63,63289,Prondines,269.0,20330.0,Très faible,0.0337603929169737,0
44,44183,Saint-Molf,2848.0,23370.0,Moyen,0.3263966727414575,3
28,28287,Orgères-en-Beauce,989.0,21260.0,Très faible,0.120825605271967,0
17,17076,Celles,323.0,22330.0,Faible,0.0382218011180178,0
80,80814,Vrély,450.0,23290.0,Moyen,0.0517015602387692,3
35,35166,Marpiré,1018.0,24250.0,Moyen,0.1134570799073777,3
35,35152,Liffré,8507.0,25650.0,Élevé,0.9054192674585833,3
88,88173,Florémont,475.0,24490.0,Moyen,0.0525305417471911,3
54,54432,Pont-Saint-Vincent,1794.0,22410.0,Faible,0.211776258437915,0
81,81244,Saint-Benoît-de-Carmaux,2059.0,18710.0,Très faible,0.2703686714531775,0
72,72118,Dollon,1439.0,21790.0,Faible,0.1730678586173969,0
18,18180,Plaimpied-Givaudins,2108.0,26800.0,Élevé,0.2156689763622194,3
34,34163,Montarnaud,4164.0,24730.0,Élevé,0.4569168269090611,3
46,46215,Payrac,650.0,20520.0,Très faible,0.0811344366707619,0
46,46290,Saint-Projet,345.0,22080.0,Faible,0.041134331306764,0
25,25021,Arc-et-Senans,1619.0,22480.0,Faible,0.1907117755751779,0
17,17121,La Couarde-sur-Mer,1104.0,27760.0,Élevé,0.1091506778054651,3
24,24512,Saint-Vincent-le-Paluel,293.0,23450.0,Moyen,0.0334954056170708,3
52,52391,Planrupt,311.0,22030.0,Faible,0.037136256554211,0
89,89210,Jully,125.0,22050.0,Faible,0.0149171861704682,0
16,16310,Saint-Coutant,219.0,20060.0,Très faible,0.0276971952784889,0
04,04244,Volonne,1638.0,22980.0,Moyen,0.1900139613462939,3
46,46065,Cavagnac,422.0,21830.0,Faible,0.050693231941736,0
26,26281,Romans-sur-Isère,32911.0,20520.0,Très faible,4.108023761956069,0
22,22157,Le Moustoir,663.0,22040.0,Faible,0.0791445225720591,0
51,51068,Blesme,200.0,23730.0,Moyen,0.0226630101459177,3
25,25340,Lombard,193.0,24280.0,Moyen,0.0214892798735393,3
10,10196,Lignières,221.0,20020.0,Très faible,0.0279818271996509,0
56,56057,Le Faouët,2808.0,21240.0,Très faible,0.3432531916956714,0
07,07335,Vaudevant,213.0,21830.0,Faible,0.025586868254952,0
07,07290,Saint-Prix,271.0,18870.0,Très faible,0.0354297555498037,0
67,67226,Ittenheim,2093.0,27430.0,Élevé,0.2094074684229956,3
44,44168,Saint-Joachim,4139.0,22060.0,Faible,0.4937894942294806,0
59,59370,Mairieux,699.0,26820.0,Élevé,0.0714644077038501,3
53,53213,Saint-Ellier-du-Maine,485.0,18970.0,Très faible,0.0632336340269549,0
23,23095,Le Grand-Bourg,1195.0,20840.0,Très faible,0.1477917195176881,0
03,03070,Chavenon,137.0,21820.0,Faible,0.0164621926150726,0
54,54098,Brémoncourt,166.0,24180.0,Moyen,0.0185425149889858,3
16,16254,Palluaud,216.0,18930.0,Très faible,0.0281927559432424,0
62,62623,Nouvelle-Église,709.0,24810.0,Élevé,0.0775954294726672,3
18,18138,Marmagne,1905.0,25700.0,Élevé,0.2024120116230829,3
34,34033,Boisseron,2153.0,25430.0,Élevé,0.2308466330036149,3
23,23236,Saint-Priest-la-Plaine,257.0,22310.0,Faible,0.0304301994393789,0
68,68148,Hundsbach,358.0,33290.0,Élevé,0.0282979335322461,2
57,57727,Viviers,125.0,26190.0,Élevé,0.0130620599840537,3
60,60687,Villers-sur-Auchy,371.0,23560.0,Moyen,0.0422659762044014,3
32,32085,Castet-Arrouy,174.0,20790.0,Très faible,0.0215506513910493,0
51,51315,Landricourt,140.0,23710.0,Moyen,0.015874144499866,3
49,49343,La Tessoualle,3189.0,24610.0,Moyen,0.3513016432124873,3
72,72177,Maigné,347.0,22260.0,Faible,0.0411488855334633,0
40,40137,Lacquy,287.0,22780.0,Faible,0.033498811162727,0
57,57154,Coume,612.0,24290.0,Moyen,0.0681202335651403,3
11,11125,Embres-et-Castelmaure,151.0,17330.0,Très faible,0.0205749087887688,0
27,27485,Quillebeuf-sur-Seine,816.0,19540.0,Très faible,0.1047216043642307,0
15,15214,Saint-Saury,172.0,18090.0,Très faible,0.0229677168625269,0
05,05132,Saint-Bonnet-en-Champsaur,2080.0,22600.0,Faible,0.2441209839495227,0
32,32209,Lelin-Lapujolle,278.0,21900.0,Faible,0.0333253075735049,0
07,07139,Laviolle,101.0,19750.0,Très faible,0.0128858319583066,0
37,37015,Azay-sur-Cher,3080.0,26660.0,Élevé,0.3166598233839858,3
95,95018,Argenteuil,107221.0,19350.0,Très faible,13.833268346201772,1
60,60344,Lalandelle,508.0,22700.0,Faible,0.0594397486223789,0
62,62553,Marest,280.0,24350.0,Moyen,0.0311058955454219,3
14,14260,Fauguernon,235.0,26580.0,Élevé,0.0242281272338183,3
11,11018,Arzens,1202.0,22370.0,Faible,0.1420648105507928,0
66,66042,Cassagnes,283.0,18450.0,Très faible,0.0374246883473683,0
44,44129,Pontchâteau,11075.0,23340.0,Moyen,1.2704477690150675,3
81,81230,Rosières,723.0,22620.0,Faible,0.0848036791043202,0
59,59406,Monceau-Saint-Waast,429.0,23950.0,Moyen,0.0482738247640104,3
38,38362,Saint-Aupre,1182.0,27360.0,Élevé,0.1185572967778305,3
71,71342,Paray-le-Monial,9239.0,21120.0,Très faible,1.133360503995405,0
59,59216,Eswars,356.0,25770.0,Élevé,0.037736743873025,3
86,86192,Plaisance,176.0,20270.0,Très faible,0.0221264395418935,0
18,18225,Saint-Maur,265.0,19450.0,Très faible,0.0340943514783774,0
