dep,codgeo,libgeo,population,revenu_median,categorie_revenu,pression_socioeco
42,42228,Saint-Georges-Haute-Ville,1462.0,23420.0,Moyen,0.1672913003796188
55,55002,Abaucourt-Hautecourt,99.0,,,
63,63431,Thiolières,161.0,20290.0,Très faible,0.02022912043719096
80,80108,Boisbergues,68.0,,,
57,57004,Achain,79.0,,,
74,74006,Allonzier-la-Caille,2176.0,32440.0,Élevé,0.17863126554494474
63,63300,Riom,18736.0,23090.0,Moyen,2.1660560896122694
73,73248,Saint-Jean-de-Maurienne,7536.0,21840.0,Faible,0.9050004570385662
67,67504,Valff,1369.0,24730.0,Élevé,0.15022073391894927
08,08145,Douzy,2166.0,20830.0,Très faible,0.26795786775921504
26,26136,Val-Maravel,50.0,,,
53,53003,Ambrières-les-Vallées,2623.0,21760.0,Faible,0.3157490729319656
2B,2B083,Castirla,149.0,20070.0,Très faible,0.018838869156774983
24,24510,Saint-Vincent-de-Cosse,376.0,19900.0,Très faible,0.04776883611496654
52,52363,Orbigny-au-Val,98.0,24930.0,Élevé,0.0106833042671087
45,45164,Guilly,660.0,24240.0,Moyen,0.07358129488375642
38,38138,Crémieu,3490.0,24360.0,Moyen,0.38758766048381177
31,31335,Mayrègne,28.0,,,
40,40211,Orist,764.0,22610.0,Faible,0.0896401275017366
09,09289,Lorp-Sentaraille,1427.0,22190.0,Faible,0.16957842899448708
07,07134,Laurac-en-Vivarais,1034.0,20390.0,Très faible,0.1295480321980734
15,15140,Naucelles,2137.0,24230.0,Moyen,0.23832392074210929
92,92007,Bagneux,43699.0,21040.0,Très faible,5.373146978261563
32,32439,Tarsac,162.0,20220.0,Très faible,0.02039541860876153
2B,2B169,Morosaglia,963.0,20840.0,Très faible,0.11909910116781064
13,13207,Marseille 7e  Arrondissement,34633.0,26900.0,Élevé,3.5308787700266886
32,32205,Laveraët,104.0,,,
68,68267,Reiningue,1951.0,27250.0,Élevé,0.19645908196816156
70,70367,Mont-le-Vernois,189.0,22060.0,Faible,0.02254801024628457
77,77257,Lizy-sur-Ourcq,3519.0,19220.0,Très faible,0.4556486734023829
60,60337,Lachelle,793.0,28890.0,Élevé,0.07519032558669776
32,32147,Gimont,3055.0,22200.0,Faible,0.36293330232523074
12,12022,La Bastide-Pradines,116.0,,,
11,11100,Corbières,33.0,,,
80,80186,Chaulnes,1986.0,18900.0,Très faible,0.25943030974034254
77,77184,Flagy,602.0,25780.0,Élevé,0.06379167749253783
66,66198,Sournia,486.0,19670.0,Très faible,0.0621444688303978
62,62541,Maisoncelle,121.0,21140.0,Très faible,0.014834556878493659
59,59425,Neuville-en-Avesnois,302.0,23800.0,Moyen,0.034145362967522686
05,05072,Laye,243.0,22420.0,Faible,0.028676701904915836
27,27408,Mézières-en-Vexin,590.0,26000.0,Élevé,0.062054777512167675
82,82089,Lamagistère,1198.0,20150.0,Très faible,0.15112599965007048
32,32267,Monferran-Plavès,109.0,20900.0,Très faible,0.013457139128024273
04,04024,Beaujeu,124.0,22100.0,Faible,0.014775623014716546
28,28218,Lucé,15602.0,19390.0,Très faible,2.0106768143725233
21,21321,Jailly-les-Moulins,75.0,,,
43,43229,Saint-Vidal,609.0,24440.0,Moyen,0.06745884075085339
64,64272,Ilharre,147.0,22420.0,Faible,0.017347634485689826
07,07264,Saint-Marcel-d'Ardèche,2368.0,23660.0,Moyen,0.2689242540729032
16,16405,Vignolles,161.0,24000.0,Moyen,0.01808789256780498
38,38467,Salagnon,1459.0,26000.0,Élevé,0.15345410235636042
58,58309,Villapourçon,410.0,19490.0,Très faible,0.05269096087152361
07,07137,Lavillatte,42.0,,,
51,51548,Somme-Vesle,349.0,24350.0,Moyen,0.03877127694768665
69,69120,Longessaigne,595.0,23030.0,Moyen,0.06891551809549015
56,56074,Guénin,1856.0,22980.0,Moyen,0.2153027547367043
39,39176,Cramans,524.0,22290.0,Faible,0.06208202187741743
53,53236,Saint-Mars-du-Désert,171.0,20180.0,Très faible,0.021553017349084172
79,79137,Granzay-Gript,905.0,24870.0,Élevé,0.09885169832762314
49,49160,Ingrandes,2680.0,21960.0,Faible,0.3206891216130291
69,69135,Monsols,1914.0,21080.0,Très faible,0.23506739459423584
64,64134,Bonloc,367.0,21000.0,Très faible,0.04517825545820461
82,82195,Villemade,810.0,23050.0,Moyen,0.0937596906145942
43,43203,Saint-Julien-du-Pinet,492.0,22590.0,Faible,0.057761639114389904
37,37089,Cravant-les-Côteaux,661.0,23210.0,Moyen,0.07613341079852756
10,10084,Charmont-sous-Barbuise,1025.0,26350.0,Élevé,0.10652098714543025
38,38078,La Chapelle-du-Bard,552.0,25000.0,Élevé,0.06003683039553686
05,05057,Fouillouse,263.0,27550.0,Élevé,0.026200368342957824
42,42018,Bessey,463.0,24840.0,Élevé,0.05062253998348271
15,15050,Le Claux,163.0,18930.0,Très faible,0.021275088975687622
81,81213,Pratviel,91.0,,,
57,57365,Kirschnaumen,466.0,27430.0,Élevé,0.04662392751319444
74,74096,Cruseilles,4723.0,34800.0,Élevé,0.3477614888832243
80,80706,Saint-Léger-lès-Domart,1827.0,19370.0,Très faible,0.2355819904668152
87,87146,Saint-Germain-les-Belles,1145.0,21940.0,Faible,0.13709292897980596
28,28053,Le Boullay-les-Deux-Églises,243.0,25540.0,Élevé,0.025958861384158323
03,03050,La Chabanne,174.0,17170.0,Très faible,0.023808635704670126
39,39173,Cousance,1293.0,20760.0,Très faible,0.16028268741911839
51,51293,Heutrégiville,490.0,26710.0,Élevé,0.05028987194464356
18,18163,Neuvy-Deux-Clochers,267.0,23150.0,Moyen,0.030810258334613067
17,17157,Fenioux,165.0,22180.0,Faible,0.019613792108885555
33,33483,Saint-Sulpice-et-Cameyrac,4879.0,25480.0,Élevé,0.5222563428262754
38,38179,Gières,7161.0,26010.0,Élevé,0.752920008408529
66,66072,Estavar,467.0,21400.0,Faible,0.05681876898965418
59,59108,Briastre,713.0,20340.0,Très faible,0.08945830721154348
60,60631,Thiers-sur-Thève,1081.0,29340.0,Élevé,0.10075396443548952
76,76346,Hautot-l'Auvray,313.0,23300.0,Moyen,0.03595008707822512
63,63007,Apchat,159.0,20260.0,Très faible,0.019994926439590072
55,55047,Béthelainville,160.0,20390.0,Très faible,0.02004611716798041
54,54409,Omelmont,191.0,28290.0,Élevé,0.01852097043172911
59,59654,Waziers,7354.0,16770.0,Très faible,1.0168019398871349
26,26246,Ponet-et-Saint-Auban,138.0,22040.0,Faible,0.016473520535360723
43,43084,Cussac-sur-Loire,1663.0,23410.0,Moyen,0.19035060849637356
14,14130,Campigny,185.0,23980.0,Moyen,0.020797488083289545
07,07225,Saint-Clair,1236.0,26560.0,Élevé,0.1275182552912683
25,25092,La Bretenière,70.0,,,
60,60234,Fitz-James,2578.0,24800.0,Élevé,0.282237715022084
77,77030,Bellot,774.0,23800.0,Moyen,0.08751162561875019
67,67236,Kienheim,542.0,32780.0,Élevé,0.04383302907614876
57,57433,Maizières-lès-Metz,11792.0,21380.0,Faible,1.4355497695597743
2A,2A253,Quasquara,56.0,,,
56,56069,Groix,2282.0,22250.0,Faible,0.2706920548991224
21,21712,Volnay,227.0,36780.0,Élevé,0.015103128963297855
21,21253,Étalante,127.0,22090.0,Faible,0.015137650441897221
28,28231,La Mancelière,161.0,23940.0,Moyen,0.01812252158995139
72,72292,Saint-Jean-des-Échelles,227.0,24750.0,Élevé,0.02489249541957336
70,70580,Vy-le-Ferroux,154.0,22560.0,Faible,0.01809642435587004
31,31146,Cirès,14.0,,,
30,30151,Lussan,517.0,22930.0,Moyen,0.060066548262368506
28,28078,Chapelle-Guillaume,183.0,20650.0,Très faible,0.022757182445274495
54,54592,Vroncourt,264.0,25180.0,Élevé,0.028542917732399916
59,59330,Landas,2447.0,27410.0,Élevé,0.24500108449063704
51,51240,Étrepy,117.0,22290.0,Faible,0.013861825495530231
47,47096,Ferrensac,200.0,22260.0,Faible,0.023716936906895275
80,80519,Matigny,492.0,20480.0,Très faible,0.0614830760161109
02,02411,Latilly,199.0,23690.0,Moyen,0.022578229983002397
11,11230,Mérial,33.0,,,
26,26115,Divajeu,679.0,23730.0,Moyen,0.07694091944539083
09,09267,Saint-Lary,137.0,16860.0,Très faible,0.018898125651193205
01,01267,Nurieux-Volognat,990.0,25120.0,Élevé,0.10724887771963595
42,42032,Cellieu,1706.0,26190.0,Élevé,0.1782709946623657
43,43108,Jullianges,436.0,20980.0,Très faible,0.05370351921474031
88,88371,Raon-aux-Bois,1214.0,23840.0,Moyen,0.13708575941000337
54,54073,Bicqueley,927.0,24400.0,Moyen,0.10281657797199036
78,78034,Auteuil,991.0,32720.0,Élevé,0.08035804395684182
57,57179,Distroff,1836.0,27860.0,Élevé,0.18086415636425654
12,12251,Saint-Victor-et-Melvieu,315.0,20580.0,Très faible,0.039251243798119576
71,71194,Farges-lès-Chalon,810.0,24430.0,Moyen,0.0897526180519389
09,09155,Larcat,48.0,,,
51,51171,Cormicy,1509.0,25970.0,Élevé,0.15887526501902524
86,86055,La Chapelle-Bâton,352.0,19650.0,Très faible,0.04503522254064336
35,35089,La Couyère,446.0,22730.0,Faible,0.0521373266913693
51,51616,Vésigneul-sur-Marne,232.0,26670.0,Élevé,0.023843981683796787
50,50045,Benoîtville,611.0,24680.0,Moyen,0.06715470759982846
33,33527,Le Teich,9004.0,24470.0,Moyen,0.9964034383633582
11,11123,Duilhac-sous-Peyrepertuse,148.0,15780.0,Très faible,0.02098848542282996
25,25563,Thurey-le-Mont,117.0,23570.0,Moyen,0.013324968108713931
48,48032,Le Buisson,221.0,22000.0,Faible,0.02641319702254706
21,21467,Oisilly,124.0,25380.0,Élevé,0.0133176192996663
33,33202,Hostens,1488.0,22830.0,Moyen,0.1734135394254278
71,71217,Germolles-sur-Grosne,124.0,21790.0,Faible,0.014913422146321905
65,65435,Soulom,286.0,19560.0,Très faible,0.03668339067763179
06,06026,Cabris,1393.0,26480.0,Élevé,0.14411545090572336
26,26277,La Roche-sur-Grane,181.0,20570.0,Très faible,0.022560377754194005
74,74147,Lathuile,1048.0,28560.0,Élevé,0.10060856555989343
77,77489,Vaux-sur-Lunain,234.0,24120.0,Moyen,0.026188574400632606
05,05075,Manteyer,475.0,22750.0,Faible,0.05549336646810241
74,74051,Cercier,725.0,31990.0,Élevé,0.060685927397612374
03,03014,Avrilly,136.0,20600.0,Très faible,0.016936818136002677
67,67080,Dachstein,1783.0,27120.0,Élevé,0.18037296913708262
29,29041,Coray,1882.0,21930.0,Faible,0.22540274280467598
21,21502,Pouilly-sur-Saône,611.0,22310.0,Faible,0.07234572707183086
45,45028,Beaugency,7598.0,22010.0,Faible,0.9078157320129407
31,31288,Layrac-sur-Tarn,314.0,24080.0,Moyen,0.03518695806843978
71,71440,Saint-Léger-sous-Beuvray,372.0,18600.0,Très faible,0.04899425898562148
59,59658,Wicres,544.0,27320.0,Élevé,0.054642446076084636
76,76213,Daubeuf-Serville,396.0,21620.0,Faible,0.04786806296103408
91,91069,Boigneville,383.0,26430.0,Élevé,0.039692638363014676
74,74161,Marcellaz-Albanais,1957.0,28780.0,Élevé,0.18632966281615027
70,70407,Perrouse,283.0,25900.0,Élevé,0.029866707100746088
30,30216,Robiac-Rochessadoule,837.0,18210.0,Très faible,0.11140726405297448
36,36093,Levroux,2842.0,21460.0,Faible,0.3451680403985413
84,84043,Entraigues-sur-la-Sorgue,8793.0,22500.0,Faible,1.0351500878387732
21,21650,Urcy,145.0,25760.0,Élevé,0.01537550092009742
22,22236,Pludual,730.0,21800.0,Faible,0.08777059048001895
2B,2B281,Sisco,1162.0,21760.0,Faible,0.13987816345670756
07,07041,Boulieu-lès-Annonay,2294.0,23090.0,Moyen,0.265207764174346
79,79162,Magné,2687.0,26170.0,Élevé,0.2809746877578146
12,12080,Coupiac,363.0,18710.0,Très faible,0.047665773549054616
57,57075,Beux,293.0,27020.0,Élevé,0.02974568476247874
40,40164,Retjons,341.0,19860.0,Très faible,0.04337116538946731
45,45206,Mignères,319.0,23150.0,Moyen,0.03681075808517441
85,85059,La Châtaigneraie,2596.0,20080.0,Très faible,0.32813314254763953
70,70148,Chemilly,94.0,26420.0,Élevé,0.009745166058442663
62,62046,Aubin-Saint-Vaast,734.0,18970.0,Très faible,0.09569791211502048
60,60646,Troissereux,1355.0,24680.0,Moyen,0.14892737937441497
29,29060,Gouesnach,2772.0,25550.0,Élevé,0.2960239374040462
60,60256,Fresneaux-Montchevreuil,1328.0,25320.0,Élevé,0.14291304235413468
70,70096,Brevilliers,631.0,23180.0,Moyen,0.07274589661036118
55,55075,Brauvilliers,170.0,20240.0,Très faible,0.02139041150596193
65,65282,Loudenvielle,323.0,21760.0,Faible,0.03888179586619324
62,62658,Pittefaux,116.0,28050.0,Élevé,0.011348138474900842
25,25588,Vaucluse,120.0,,,
34,34096,Faugères,554.0,21290.0,Faible,0.06762230694235193
24,24196,Génis,498.0,21630.0,Faible,0.060179863313098096
23,23029,Le Bourg-d'Hem,226.0,20760.0,Très faible,0.028015380786326954
27,27507,Saint-André-de-l'Eure,3978.0,21250.0,Très faible,0.48613275215882806
02,02295,Étréaupont,848.0,19530.0,Très faible,0.1088587329231046
69,69045,Charentay,1265.0,26070.0,Élevé,0.13273221738663896
62,62412,Hardinghen,1219.0,22020.0,Faible,0.14560349511824636
62,62731,Ruyaulcourt,282.0,20980.0,Très faible,0.03473484499668983
87,87137,Saint-Bazile,140.0,16660.0,Très faible,0.01941232719743339
02,02377,Haution,132.0,19340.0,Très faible,0.017034897850901804
37,37208,Saint-Avertin,15000.0,28660.0,Élevé,1.4346309174938767
58,58303,Varennes-Vauzelles,9180.0,22480.0,Faible,1.08136757243986
02,02036,Augy,70.0,,,
41,41060,Cormenon,700.0,20230.0,Très faible,0.08810325851885811
39,39229,Fontainebrux,206.0,24200.0,Moyen,0.022995821576152976
41,41269,Vendôme,15747.0,21030.0,Très faible,1.9367860450082393
79,79301,Saint-Vincent-la-Châtre,610.0,23280.0,Moyen,0.07010620440045168
54,54522,Thorey-Lyautey,129.0,21610.0,Faible,0.015598008518920119
88,88256,Jussarupt,264.0,22230.0,Faible,0.03133474821351993
06,06107,Roquestéron-Grasse,65.0,,,
33,33178,Gajac,371.0,21040.0,Très faible,0.045617463304309935
63,63277,Peslières,58.0,,,
88,88381,Relanges,193.0,22240.0,Faible,0.022900681384872897
31,31240,Issus,638.0,27490.0,Élevé,0.0636955335614854
68,68211,Mitzach,381.0,25470.0,Élevé,0.04079653702551609
62,62011,Agnez-lès-Duisans,648.0,28020.0,Élevé,0.06346273762999599
25,25203,Domprel,178.0,25350.0,Élevé,0.019136370455732545
17,17097,Le Chay,817.0,22310.0,Faible,0.09673724880144977
21,21481,Perrigny-lès-Dijon,2249.0,25290.0,Élevé,0.24226854635178424
90,90047,Fontaine,597.0,24850.0,Élevé,0.06525215470916998
10,10142,Estissac,1830.0,21010.0,Très faible,0.22521016815977907
95,95257,La Frette-sur-Seine,4621.0,31130.0,Élevé,0.4010456958080614
60,60452,Neuville-Bosc,478.0,28780.0,Élevé,0.0455112819755339
86,86180,Nouaillé-Maupertuis,2926.0,27260.0,Élevé,0.29453338384209227
55,55267,Lachaussée,279.0,23800.0,Moyen,0.03154488830443321
29,29182,Plouégat-Guérand,1060.0,22540.0,Faible,0.12463580144784385
21,21645,Trouhans,604.0,22690.0,Faible,0.07069410912426224
74,74099,Demi-Quartier,806.0,24590.0,Moyen,0.08884710138587455
43,43264,Villeneuve-d'Allier,283.0,19920.0,Très faible,0.03593338198058514
61,61271,Le Ménil-Scelleur,82.0,,,
61,61213,Lalacelle,267.0,23480.0,Moyen,0.03049440293696093
70,70504,Traves,354.0,23460.0,Moyen,0.04045616169913918
61,61347,Résenlieu,177.0,22590.0,Faible,0.02078010187651832
45,45157,Givraines,417.0,24620.0,Moyen,0.04592195493382499
21,21608,Sincey-lès-Rouvray,101.0,22030.0,Faible,0.012060327691238944
24,24498,Saint-Saud-Lacoussière,821.0,19940.0,Très faible,0.10418603749997887
88,88232,Harmonville,216.0,21170.0,Très faible,0.026458293616605216
08,08489,Voncq,213.0,19230.0,Très faible,0.02757212213328318
22,22027,Le Cambout,411.0,20070.0,Très faible,0.05196493438546656
69,69122,Lucenay,2051.0,28690.0,Élevé,0.19594129563702012
67,67510,Wahlenheim,606.0,26360.0,Élevé,0.06295556226216235
37,37256,Theneuil,288.0,20600.0,Très faible,0.03586620311153507
15,15085,Labrousse,483.0,21760.0,Faible,0.05814212818381219
80,80066,Beaucourt-sur-l'Hallue,273.0,25300.0,Élevé,0.029398534192638392
57,57570,Rémering,416.0,25260.0,Élevé,0.04485741720953968
03,03078,Chouvigny,228.0,22310.0,Faible,0.02699644152598598
18,18047,La Chapelle-d'Angillon,611.0,21410.0,Faible,0.07431700028904695
57,57190,Elvange,419.0,22530.0,Faible,0.04928143610406334
55,55313,Malancourt,69.0,,,
2A,2A108,Évisa,219.0,20170.0,Très faible,0.027610837810217052
88,88353,Pont-lès-Bonfays,104.0,19070.0,Très faible,0.01352209543043554
60,60364,Lieuvillers,699.0,25150.0,Élevé,0.07564903466266606
02,02440,Lor,137.0,21380.0,Faible,0.016678283448922072
79,79126,Les Fosses,430.0,22360.0,Faible,0.05083726859906963
95,95388,Menucourt,6093.0,25830.0,Élevé,0.6445602058479849
51,51373,Moncetz-l'Abbaye,88.0,,,
71,71258,Leynes,492.0,27330.0,Élevé,0.04940163394180339
01,01433,Vernoux,301.0,20450.0,Très faible,0.03764701670694596
04,04191,Saint-Martin-lès-Seyne,10.0,,,
38,38489,Siévoz,133.0,22430.0,Faible,0.015690711056467327
50,50474,Saint-Georges-de-Rouelley,542.0,19450.0,Très faible,0.06973259811803983
05,05079,Le Monêtier-les-Bains,1013.0,21670.0,Faible,0.12226880382537504
51,51210,Dizy,1489.0,26340.0,Élevé,0.15479459682234661
72,72031,Beillé,530.0,21510.0,Faible,0.06427483480153291
57,57548,Pontoy,587.0,26880.0,Élevé,0.05988748825654937
14,14677,Soulangy,251.0,23640.0,Moyen,0.0285230580240468
77,77400,Saint-Augustin,1820.0,27280.0,Élevé,0.18307209708065542
67,67365,Ostwald,13310.0,22150.0,Faible,1.5836106347278511
77,77406,Saint-Denis-lès-Rebais,1012.0,26590.0,Élevé,0.10429931670285941
59,59119,Buysscheure,590.0,22420.0,Faible,0.06962656018065984
50,50609,Turqueville,124.0,23760.0,Moyen,0.014037730890636238
62,62806,Tardinghen,150.0,29860.0,Élevé,0.01370104789270764
28,28085,Chartres,38447.0,22770.0,Faible,4.488935011496183
59,59599,Tourcoing,99011.0,18300.0,Très faible,13.146723426372741
39,39335,Moissey,568.0,21380.0,Faible,0.06914791970064041
09,09342,Sainte-Suzanne,239.0,21790.0,Faible,0.028744418491701094
47,47236,Sainte-Colombe-de-Duras,102.0,,,
86,86072,Chenevelles,445.0,21280.0,Faible,0.054333509313291964
23,23047,Chamborand,244.0,20770.0,Très faible,0.030237947425123066
85,85065,Chavagnes-en-Paillers,3568.0,22100.0,Faible,0.4251566364234568
64,64199,Diusse,141.0,18610.0,Très faible,0.01856535006880701
14,14215,Cuverville,2278.0,23550.0,Moyen,0.2596015907629259
55,55171,Eix,261.0,24850.0,Élevé,0.028527323918079335
62,62120,Beugin,464.0,24430.0,Moyen,0.05141384540259216
84,84066,Lioux,288.0,21160.0,Très faible,0.03528804900265598
74,74221,Le Reposoir,553.0,26550.0,Élevé,0.057072894391306195
63,63386,Saint-Pierre-Roche,501.0,23000.0,Moyen,0.058081903797470615
41,41250,Sougé,471.0,22680.0,Faible,0.05514424426656636
12,12062,Castelnau-Pégayrols,347.0,21980.0,Faible,0.04149718323447207
38,38114,Clonas-sur-Varèze,1519.0,26890.0,Élevé,0.15491845114068592
87,87156,Saint-Just-le-Martel,2701.0,25500.0,Élevé,0.28892591990810773
18,18199,Saint-Baudel,252.0,20140.0,Très faible,0.03179847598835003
67,67438,Schaeffersheim,804.0,27100.0,Élevé,0.0813923977922583
03,03265,Saligny-sur-Roudon,656.0,19380.0,Très faible,0.08456421547291444
59,59101,Bousignies-sur-Roc,376.0,21990.0,Faible,0.04495176874814148
24,24088,Cause-de-Clérans,341.0,21940.0,Faible,0.04082854915468456
95,95582,Sannois,26768.0,24250.0,Moyen,2.9833193663660973
13,13114,Ventabren,5484.0,33710.0,Élevé,0.42522331342262065
79,79157,Louzy,1294.0,22190.0,Faible,0.15377329160397077
25,25539,Seloncourt,5784.0,23690.0,Moyen,0.6562436292547028
54,54271,Igney,117.0,23770.0,Moyen,0.013241084142023886
58,58260,Saint-Parize-le-Châtel,1225.0,23780.0,Moyen,0.13859136906854266
39,39245,Gatey,362.0,23410.0,Moyen,0.0414353098470759
60,60487,Parnes,322.0,29000.0,Élevé,0.03040428144454265
2B,2B095,Corscia,126.0,18710.0,Très faible,0.016545144537688378
43,43120,Lempdes-sur-Allagnon,1307.0,20600.0,Très faible,0.16276780370408453
62,62591,Morchies,209.0,21350.0,Faible,0.025465989308080778
67,67559,Zittersheim,246.0,23240.0,Moyen,0.02830761245147963
72,72278,Saint-Denis-d'Orques,754.0,20610.0,Très faible,0.09387268303468267
85,85245,Saint-Martin-des-Fontaines,170.0,18580.0,Très faible,0.02240203780510429
21,21112,Broin,406.0,24710.0,Moyen,0.04457959637969016
46,46108,Fons,406.0,22270.0,Faible,0.048130827694298196
30,30290,Saint-Paulet-de-Caisson,1858.0,24460.0,Moyen,0.20567717710256844
33,33458,Saint-Paul,1021.0,21340.0,Faible,0.12444222306317455
54,54353,Mars-la-Tour,895.0,24010.0,Moyen,0.10051862330672022
01,01335,Saint-André-le-Bouchoux,418.0,25930.0,Élevé,0.044069123009747316
47,47127,Lafitte-sur-Lot,809.0,18630.0,Très faible,0.10646234006444526
14,14136,Cardonville,93.0,,,
03,03166,Mazerier,313.0,23360.0,Moyen,0.03588276481777901
38,38004,L' Albenc,1298.0,23440.0,Moyen,0.14843232057954767
58,58004,Alluy,371.0,20510.0,Très faible,0.04632233955944941
2A,2A099,Cozzano,279.0,20680.0,Très faible,0.03466537186530294
49,49306,Saint-Martin-du-Fouilloux,1681.0,25630.0,Élevé,0.1790331557802277
2B,2B275,Sermano,74.0,,,
35,35359,Visseiche,854.0,21300.0,Faible,0.10421027064591154
54,54107,Buriville,72.0,,,
21,21165,Chemin-d'Aisey,67.0,,,
23,23254,Toulx-Sainte-Croix,251.0,19270.0,Très faible,0.03245510103871824
88,88208,Godoncourt,114.0,16110.0,Très faible,0.016031946731220555
26,26045,La Bégude-de-Mazenc,1698.0,23440.0,Moyen,0.19417417591993216
60,60297,Le Hamel,189.0,23610.0,Moyen,0.02149784750945341
80,80060,Béalcourt,112.0,18890.0,Très faible,0.014634525881002008
14,14504,Le Pin,811.0,22260.0,Faible,0.09617217915746035
54,54382,Mont-Saint-Martin,9202.0,18000.0,Très faible,1.2317416993047352
80,80330,Forceville-en-Vimeu,237.0,20560.0,Très faible,0.029548880071398248
83,83070,Le Lavandou,6216.0,22300.0,Faible,0.7362310781484499
89,89319,Quenne,485.0,24960.0,Élevé,0.05281929617098958
57,57438,Malroy,351.0,29770.0,Élevé,0.03217369542396744
